Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","76","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","2239","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","77.16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","2.56","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","0.16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","6.44","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","6.55","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","0.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","137","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","140","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","891","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","0.48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","2.2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2762","Perciform","2018","2018","Milliers de tonnes","5.63","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","19.23","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","12.77","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","0.42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","0.07","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2765","Crustacés","2018","2018","Milliers de tonnes","33.18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","0.37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2766","Cephalopodes","2018","2018","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","0.08","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","11.03","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0.11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","5.84","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0.02","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","59","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","55","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","20","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","1336","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","34.93","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","3.42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","2.52","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","3.85","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","0.81","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","390","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","391","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","284","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","193","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2735","Viande, Autre","2018","2018","Milliers de tonnes","194","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2735","Viande, Autre","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2736","Abats Comestible","2018","2018","Milliers de tonnes","137","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2736","Abats Comestible","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2740","Beurre, Ghee","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2743","Crème","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2737","Graisses Animales Crue","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2781","Huiles de Poissons","2018","2018","Milliers de tonnes","0.18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2018","2018","Milliers de tonnes","0.02","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2744","Oeufs","2018","2018","Milliers de tonnes","640","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2744","Oeufs","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","537","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2848","Lait - Excl Beurre","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","716.15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2761","Poissons Eau Douce","2018","2018","Milliers de tonnes","0.48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2762","Perciform","2018","2018","Milliers de tonnes","205.01","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2762","Perciform","2018","2018","Milliers de tonnes","167.19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","163.72","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2763","Poissons Pelagiques","2018","2018","Milliers de tonnes","436.71","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","61.63","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2764","Poissons Marins, Autres","2018","2018","Milliers de tonnes","6.91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2765","Crustacés","2018","2018","Milliers de tonnes","60.62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2765","Crustacés","2018","2018","Milliers de tonnes","0.18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2766","Cephalopodes","2018","2018","Milliers de tonnes","0.67","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2766","Cephalopodes","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","4.67","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2767","Mollusques, Autres","2018","2018","Milliers de tonnes","0.02","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2018","2018","Milliers de tonnes","0.1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2775","Plantes Aquatiques","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5511","Production","2731","Viande de Bovins","2018","2018","Milliers de tonnes","89","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5611","Importations - Quantité","2731","Viande de Bovins","2018","2018","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5511","Production","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","27","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5511","Production","2733","Viande de porcins","2018","2018","Milliers de tonnes","137","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5611","Importations - Quantité","2733","Viande de porcins","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
